,User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
1940,12826.0,female,40,A,Non_Verified,bicurious,Submisive,Nobody,0,before_1257_days,6.12.2012,0,0:2,0.0,0.0,0.0,,unknown_risk
1941,12827.0,male,"49,7",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_696_days,6.12.2012,0,0:14,0.0,0.0,0.0,,unknown_risk
1942,12830.0,female,"25,8",A,Non_Verified,bisexual,Dominant,Men,0,before_285_days,6.12.2012,0,0:0,0.0,0.0,0.0,12620,unknown_risk
1943,12833.0,male,39,B,Non_Verified,Heterosexual,Dominant,Women,0,before_732_days,6.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1944,12835.0,male,"23,4",B,Non_Verified,Heterosexual,Submisive,Women,15,before_335_days,6.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1945,12836.0,male,"44,3",N,Non_Verified,Heterosexual,Switch,Women,15,before_1601_days,6.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1946,12837.0,male,"38,7",A,Non_Verified,bicurious,Dominant,Nobody,0,before_1605_days,6.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1947,12840.0,male,37,B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_112_days,6.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1948,12841.0,female,"36,2",B,Non_Verified,Homosexual,Submisive,Nobody,5,before_1583_days,6.12.2012,0,0:0,0.0,0.0,1.0,,unknown_risk
1949,12843.0,male,"25,1",G,Verified,Heterosexual,Dominant,Women,90,before_1404_days,6.12.2012,0,0:0,2.0,0.0,0.0,,unknown_risk
1950,12845.0,male,"52,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1069_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1951,12847.0,male,"29,3",B,Non_Verified,bisexual,Switch,Men_and_Women,0,before_177_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1952,12848.0,male,"46,2",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1533_days,7.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
1953,12849.0,male,"25,1",H,Non_Verified,Heterosexual,Dominant,Nobody,a,before_1439_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1954,12851.0,female,"23,2",A,Non_Verified,bisexual,Submisive,Nobody,0,before_24_days,7.12.2012,0,15:41,0.0,0.0,0.0,"6034,19357,21437",unknown_risk
1955,12852.0,male,"29,6",B,Non_Verified,Heterosexual,Switch,Nobody,30,before_1189_days,7.12.2012,0,0:0,0.0,0.0,2.0,5090,unknown_risk
1956,12853.0,male,"30,3",M,Non_Verified,bicurious,Submisive,Nobody,0,before_584_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1957,12855.0,male,"49,9",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1535_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1958,12859.0,male,"40,3",G,Non_Verified,bisexual,Submisive,Nobody,0,before_1356_days,7.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1959,12864.0,male,"46,7",O,Non_Verified,Heterosexual,Switch,Nobody,0,before_1603_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1960,12866.0,male,"34,2",A,Non_Verified,bisexual,Dominant,Women,0,before_447_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1961,1287.0,male,"45,4",S,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2072_days,27.7.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
1962,12870.0,male,"62,2",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1540_days,8.12.2012,0,0:49,0.0,0.0,0.0,6429,unknown_risk
1963,12872.0,male,"38,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1473_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1964,12873.0,female,"31,6",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1576_days,8.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
1965,12877.0,male,"34,9",B,Non_Verified,Heterosexual,Dominant,Women,9,before_4_days,8.12.2012,4,8:17,2.0,0.0,1.0,"5090,10864,24247",unknown_risk
1966,12878.0,male,"29,2",J,Non_Verified,Heterosexual,Switch,Nobody,15,before_37_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1967,1288.0,female,"24,5",K,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1356_days,27.7.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
1968,12882.0,female,"30,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1603_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1969,12883.0,male,"25,2",A,Non_Verified,bicurious,Switch,Nobody,0,before_1603_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1970,12885.0,male,"24,7",A,Verified,Heterosexual,Switch,Women,270,before_1_days,8.12.2012,27,36:54,0.0,0.0,0.0,"5245,26304,10960",unknown_risk
1971,12886.0,male,"42,2",E,Non_Verified,Heterosexual,Dominant,Women,16,before_85_days,8.12.2012,16,0:10,0.0,0.0,0.0,,unknown_risk
1972,12887.0,male,"33,5",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1251_days,8.12.2012,0,0:0,0.0,0.0,0.0,12561,unknown_risk
1973,12888.0,male,"25,1",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1602_days,8.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1974,12889.0,male,51,H,Non_Verified,Heterosexual,Dominant,Nobody,15,before_77_days,8.12.2012,2,0:38,1.0,0.0,0.0,"8747,14057",unknown_risk
1975,12890.0,female,"31,4",A,Non_Verified,bisexual,Dominant,Nobody,0,before_900_days,8.12.2012,0,0:0,3.0,0.0,0.0,,unknown_risk
1976,12891.0,male,"39,6",A,Non_Verified,Homosexual,Dominant,Nobody,0,before_1414_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1977,12892.0,male,"29,1",A,Non_Verified,Homosexual,Submisive,Nobody_but_maybe,15,before_5_days,9.12.2012,0,0:0,0.0,0.0,0.0,4273,unknown_risk
1978,12893.0,male,"27,5",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1600_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1979,12894.0,male,"41,3",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1602_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1980,12895.0,male,"36,5",A,Non_Verified,bisexual,Switch,Women,272,before_1_days,9.12.2012,13,154:41,0.0,0.0,0.0,"21357,25684,22828,21223,28405",unknown_risk
1981,12896.0,male,"32,3",B,Non_Verified,Heterosexual,Switch,Nobody,13,before_4_days,9.12.2012,14,2:20,0.0,0.0,3.0,40607,unknown_risk
1982,12897.0,male,"33,5",G,Non_Verified,Homosexual,Submisive,Nobody,15,before_579_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1983,12899.0,male,"38,9",B,Non_Verified,Heterosexual,Switch,Women,20,before_1502_days,9.12.2012,0,0:0,1.0,0.0,2.0,,unknown_risk
1984,12900.0,male,"40,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1602_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1985,12901.0,male,"45,3",D,Non_Verified,Heterosexual,Dominant,Women,15,before_755_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1986,12905.0,male,48,H,Non_Verified,Heterosexual,Dominant,Women,0,before_826_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1987,12906.0,male,"38,3",B,Non_Verified,Heterosexual,Switch,Women,0,before_1599_days,9.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
1988,12907.0,male,"33,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1602_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1989,12913.0,male,"26,7",A,Non_Verified,Heterosexual,Switch,Women,76,before_198_days,9.12.2012,26,0:0,2.0,0.0,4.0,,unknown_risk
1990,12915.0,male,28,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1367_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1991,12916.0,male,"29,8",A,Non_Verified,Heterosexual,Switch,Nobody,3,before_658_days,9.12.2012,4,12:51,0.0,0.0,0.0,"5100,9436,15672,225",unknown_risk
1992,12917.0,male,"26,7",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_883_days,9.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1993,12920.0,male,"24,7",A,Non_Verified,bicurious,Dominant,Men_and_Women,5,before_1501_days,10.12.2012,0,0:0,0.0,0.0,1.0,"8315,12606",unknown_risk
1994,12921.0,male,"28,8",F,Non_Verified,Homosexual,Switch,Nobody,0,before_76_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1995,12922.0,male,"42,3",B,Non_Verified,Heterosexual,Submisive,Women,0,before_1601_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1996,12923.0,male,"48,5",A,Non_Verified,bicurious,Submisive,Nobody,15,before_1391_days,10.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
1997,12924.0,male,"39,9",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1531_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1998,12925.0,female,"37,4",L,Non_Verified,Heterosexual,Submisive,Nobody,2,before_1519_days,10.12.2012,6,0:0,0.0,0.0,0.0,,unknown_risk
1999,12926.0,male,"54,6",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1103_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2000,12927.0,male,"42,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_20_days,10.12.2012,0,0:2,1.0,0.0,0.0,,unknown_risk
2001,12928.0,male,"40,4",D,Non_Verified,bisexual,Submisive,Nobody,15,before_1414_days,10.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
2002,12930.0,male,"52,4",A,Non_Verified,bisexual,Switch,Nobody,0,before_1255_days,10.12.2012,0,0:34,0.0,0.0,0.0,,unknown_risk
2003,12933.0,female,"24,3",A,Non_Verified,bicurious,Submisive,Men_and_Women,0,before_1598_days,10.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
2004,12937.0,male,"32,2",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1599_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2005,12939.0,male,"30,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_630_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2006,12940.0,male,"33,7",B,Non_Verified,bisexual,Submisive,Nobody,15,before_1562_days,10.12.2012,0,0:11,0.0,0.0,0.0,,unknown_risk
2007,12941.0,male,"48,3",E,Non_Verified,Heterosexual,Dominant,Women,0,before_17_days,10.12.2012,0,2:26,0.0,0.0,0.0,,unknown_risk
2008,12942.0,male,"28,7",L,Non_Verified,bisexual,Submisive,Nobody,0,before_1600_days,10.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2009,12945.0,male,"32,3",B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_11_days,11.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2010,12947.0,male,"33,5",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1589_days,11.12.2012,0,4:38,0.0,0.0,0.0,,unknown_risk
2011,12949.0,male,"33,4",N,Non_Verified,bisexual,Submisive,Men_and_Women,20,before_1061_days,11.12.2012,0,0:0,0.0,0.0,6.0,13151,unknown_risk
2012,12955.0,male,"68,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1600_days,11.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2013,12956.0,male,"31,7",B,Non_Verified,Heterosexual,Switch,Women,239,before_1_days,11.12.2012,350,367:25,5.0,5.0,7.0,"24922,21357,34231,31540,5245,20197,43342,24389,21510,42074,31960,22639,40957,6987,27353,18316,17125,31166,26971,14501,42617,18996,7801,19248,7822",unknown_risk
2014,12957.0,male,"38,3",A,Non_Verified,Heterosexual,Dominant,Nobody,65,before_1066_days,11.12.2012,0,0:0,0.0,0.0,0.0,"11452,14013,23969",unknown_risk
2015,12959.0,male,"45,2",K,Non_Verified,Heterosexual,Dominant,Women,0,before_1600_days,11.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2016,1296.0,female,"24,5",H,Non_Verified,Heterosexual,Submisive,Nobody,35,before_1817_days,31.7.2010,0,0:0,0.0,0.0,4.0,,unknown_risk
2017,12960.0,female,"33,3",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1600_days,11.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2018,12965.0,female,"21,3",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1230_days,11.12.2012,0,22:35,0.0,0.0,0.0,12139,unknown_risk
2019,12966.0,male,"23,6",G,Non_Verified,bisexual,Dominant,Nobody,0,before_1594_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2020,12967.0,female,"42,1",L,Verified,Heterosexual,Submisive,Nobody_but_maybe,90,before_24_days,12.12.2012,36,46:10,0.0,0.0,2.0,"24055,15419,34565,26186",unknown_risk
2021,12968.0,male,"35,6",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1513_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2022,12969.0,male,"48,9",A,Non_Verified,Homosexual,Switch,Men,15,before_191_days,12.12.2012,0,0:1,1.0,0.0,0.0,,unknown_risk
2023,12970.0,male,"44,3",G,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1508_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2024,12971.0,male,"55,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1599_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2025,12972.0,male,"23,1",O,Non_Verified,Heterosexual,Switch,Nobody,1,before_878_days,12.12.2012,1,0:0,0.0,0.0,0.0,,unknown_risk
2026,12973.0,male,"23,1",O,Non_Verified,bisexual,Dominant,Women,30,before_1517_days,12.12.2012,0,0:21,1.0,0.0,0.0,,unknown_risk
2027,12975.0,male,"35,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1052_days,12.12.2012,0,0:55,0.0,0.0,0.0,,unknown_risk
2028,12976.0,male,"23,1",O,Non_Verified,Heterosexual,Switch,Nobody,0,before_1597_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2029,12979.0,male,46,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1599_days,12.12.2012,0,0:34,0.0,0.0,0.0,,unknown_risk
2030,12981.0,male,"39,2",A,Non_Verified,Homosexual,Submisive,Nobody,10,before_911_days,12.12.2012,0,0:0,2.0,0.0,3.0,,unknown_risk
2031,12982.0,male,"30,8",E,Non_Verified,Heterosexual,Switch,Nobody,15,before_1599_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2032,12983.0,male,"63,3",E,Non_Verified,Heterosexual,Switch,Women,0,before_10_days,12.12.2012,0,0:1,0.0,0.0,0.0,,unknown_risk
2033,12984.0,male,"39,2",A,Non_Verified,bicurious,Submisive,Nobody,15,before_118_days,12.12.2012,0,0:25,0.0,0.0,0.0,,unknown_risk
2034,12985.0,male,"33,8",J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_80_days,12.12.2012,0,1:19,0.0,0.0,0.0,,unknown_risk
2035,12986.0,male,"31,3",B,Non_Verified,bicurious,Switch,Nobody,15,before_1426_days,12.12.2012,0,0:0,0.0,0.0,0.0,12655,unknown_risk
2036,12988.0,male,"54,7",H,Non_Verified,Homosexual,Submisive,Nobody,0,before_972_days,12.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2037,12989.0,male,36,B,Verified,Heterosexual,Dominant,Women,79,before_718_days,12.12.2012,4,0:0,0.0,0.0,0.0,,unknown_risk
2038,1299.0,male,"46,5",O,Non_Verified,Heterosexual,Dominant,Nobody,20,before_306_days,1.8.2010,0,6:26,0.0,3.0,1.0,"22886,6845,18069,29940,29269,21223,5079,8587",unknown_risk
2039,12994.0,male,"52,2",J,Non_Verified,Heterosexual,Switch,Women,0,before_1591_days,13.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2040,12996.0,male,"38,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1237_days,13.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2041,12997.0,male,43,O,Non_Verified,Homosexual,Submisive,Men,0,before_24_days,13.12.2012,0,0:0,1.0,0.0,0.0,23134,unknown_risk
2042,12999.0,female,"46,6",S,Non_Verified,bisexual,Submisive,Nobody,3,before_1390_days,13.12.2012,4,0:39,0.0,0.0,0.0,,unknown_risk
2043,1300.0,female,"27,1",S,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1563_days,2.8.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
2044,13001.0,male,37,B,Non_Verified,Heterosexual,Dominant,Women,15,before_1397_days,13.12.2012,0,0:16,1.0,0.0,0.0,,unknown_risk
2045,13003.0,male,"48,1",O,Non_Verified,Homosexual,Submisive,Nobody,15,before_1593_days,13.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2046,13004.0,male,"40,8",A,Non_Verified,Heterosexual,Switch,Women,a,before_21_days,13.12.2012,0,94:7,1.0,0.0,0.0,"21247,10053,19366,18162",unknown_risk
2047,13005.0,male,"30,7",S,Non_Verified,Heterosexual,Switch,Nobody,0,before_1598_days,13.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2048,13006.0,male,"58,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_114_days,13.12.2012,0,0:19,0.0,0.0,0.0,,unknown_risk
2049,13007.0,male,"31,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1597_days,13.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2050,13008.0,male,"34,6",A,Non_Verified,Heterosexual,Dominant,Nobody,16,before_4_days,14.12.2012,1,0:13,0.0,0.0,0.0,15151,unknown_risk
2051,1301.0,male,"31,3",N,Non_Verified,bisexual,Submisive,Nobody,16,before_130_days,2.8.2010,1,0:19,0.0,0.0,0.0,,unknown_risk
2052,13010.0,male,"33,5",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_1577_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2053,13011.0,male,"39,3",K,Verified,Heterosexual,Submisive,Women,50,before_7_days,14.12.2012,0,0:32,1.0,0.0,1.0,,unknown_risk
2054,13012.0,male,"40,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1597_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2055,13013.0,male,"55,2",A,Non_Verified,Heterosexual,Submisive,Nobody,40,before_1590_days,14.12.2012,0,0:0,0.0,0.0,18.0,,unknown_risk
2056,13014.0,male,"41,4",E,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1125_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2057,13016.0,female,42,M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1594_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2058,13019.0,female,"46,7",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1594_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2059,13020.0,male,"42,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1597_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2060,13024.0,male,"29,6",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1597_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2061,13025.0,male,"23,4",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1587_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2062,13026.0,female,"28,7",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1205_days,14.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2063,13027.0,male,42,C,Non_Verified,bisexual,Submisive,Nobody,0,before_1594_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2064,13028.0,female,"37,8",J,Verified,Heterosexual,Submisive,Nobody,261,before_65_days,15.12.2012,56,215:52,0.0,3.0,2.0,"34103,23619,5460,8223,11989,10110,16065,2528,6163,16604,15799,17014,7948,9436,8038,42074,7636,29161,9614,15522,9670,39666,18996,8963,18162,26116,7408",unknown_risk
2065,13029.0,male,"32,6",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1595_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2066,13031.0,male,"44,3",A,Non_Verified,Heterosexual,Switch,Nobody,15,before_1595_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2067,13034.0,male,"39,1",B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1592_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2068,13036.0,male,"29,7",A,Non_Verified,Heterosexual,Switch,Women,0,before_1540_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2069,13037.0,male,"59,2",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1172_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2070,13039.0,male,"38,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_82_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2071,13042.0,female,"38,2",G,Non_Verified,Heterosexual,Submisive,Men,0,before_1359_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2072,13043.0,female,"35,9",A,Verified,bisexual,Switch,Nobody_but_maybe,165,before_626_days,15.12.2012,0,1:31,0.0,0.0,11.0,,unknown_risk
2073,13046.0,male,"36,9",G,Non_Verified,Heterosexual,Submisive,Women,21,before_4_days,15.12.2012,11,2:59,1.0,0.0,0.0,,unknown_risk
2074,13047.0,female,"31,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1350_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2075,13049.0,male,"38,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1596_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2076,1305.0,male,"56,2",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,60,before_852_days,3.8.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
2077,13050.0,female,"29,7",A,Verified,Heterosexual,Submisive,Men,91,before_1534_days,15.12.2012,2,0:0,0.0,0.0,0.0,,unknown_risk
2078,13051.0,male,"34,3",A,Non_Verified,bicurious,Submisive,Men,15,before_114_days,15.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2079,13052.0,female,"28,2",B,Non_Verified,bicurious,Switch,Nobody_but_maybe,30,before_248_days,15.12.2012,6,0:29,0.0,0.0,0.0,,unknown_risk
2080,13053.0,male,65,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_282_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2081,13054.0,male,"38,5",F,Non_Verified,bicurious,Switch,Women,30,before_4_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2082,13055.0,male,"33,2",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_1595_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2083,13056.0,male,"38,2",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1576_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2084,13057.0,male,"40,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1573_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2085,13058.0,male,"38,4",B,Non_Verified,Heterosexual,Switch,Women,50,before_603_days,16.12.2012,0,31:42,0.0,0.0,0.0,,unknown_risk
2086,13059.0,male,"50,4",A,Non_Verified,bicurious,Switch,Men_and_Women,0,before_1083_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2087,13061.0,male,"28,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1498_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2088,13064.0,male,"35,4",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1404_days,16.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
2089,13065.0,male,"29,8",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_4_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2090,13068.0,female,"49,6",B,Non_Verified,bisexual,Submisive,Men,85,before_788_days,16.12.2012,0,3:6,0.0,0.0,17.0,"1320,17086,12330,1862,21113,19272,16914,4572,498,20566,14976,11465,3346,12655,7334",unknown_risk
2091,13069.0,male,"31,4",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1592_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2092,13071.0,female,"36,9",A,Non_Verified,bisexual,Switch,Nobody,0,before_1595_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2093,13075.0,male,"31,3",L,Non_Verified,Heterosexual,Submisive,Nobody,1,before_1595_days,16.12.2012,1,0:0,0.0,0.0,0.0,,unknown_risk
2094,13077.0,male,"41,1",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_12_days,16.12.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
2095,13079.0,female,"45,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1555_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2096,13080.0,male,"40,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1594_days,16.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2097,13081.0,male,"41,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_1537_days,17.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2098,13082.0,male,"51,9",K,Non_Verified,Heterosexual,Switch,Nobody,65,before_286_days,17.12.2012,0,0:1,1.0,3.0,0.0,"24632,22412,38116,13514,27163,33136",unknown_risk
2099,13084.0,male,"40,9",A,Non_Verified,bisexual,Switch,Men_and_Women,40,before_11_days,17.12.2012,15,0:0,2.0,0.0,7.0,,unknown_risk
2100,13087.0,female,"24,2",B,Non_Verified,bisexual,Switch,Nobody,15,before_575_days,17.12.2012,0,0:0,0.0,0.0,0.0,6441,unknown_risk
2101,13088.0,male,"37,2",G,Non_Verified,bicurious,Submisive,Nobody,15,before_1389_days,17.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2102,13089.0,male,"43,2",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1593_days,17.12.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2103,1309.0,male,"63,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_6_days,3.8.2010,0,0:3,0.0,0.0,0.0,,unknown_risk
2104,13090.0,male,"48,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1578_days,17.12.2012,0,0:2,0.0,0.0,0.0,,unknown_risk
